--- RETINEX + HARMONIZATION BLENDING TRACKING RUN LOG STARTED ---
[TRACKING OK] Frame 0001 Coords -> TL: [1006.7000122070312, 336.70001220703125], TR: [1128.9000244140625, 336.79998779296875], BR: [1128.800048828125, 390.79998779296875], BL: [1006.5999755859375, 390.70001220703125]
[TRACKING OK] Frame 0002 Coords -> TL: [1007.2000122070312, 336.6000061035156], TR: [1129.4000244140625, 336.6000061035156], BR: [1129.4000244140625, 390.70001220703125], BL: [1007.0999755859375, 390.6000061035156]
[TRACKING OK] Frame 0003 Coords -> TL: [1007.9000244140625, 336.6000061035156], TR: [1130.4000244140625, 336.5], BR: [1130.300048828125, 390.6000061035156], BL: [1007.7999877929688, 390.6000061035156]
[TRACKING OK] Frame 0004 Coords -> TL: [1009.7999877929688, 335.0], TR: [1133.5999755859375, 335.20001220703125], BR: [1132.9000244140625, 390.29998779296875], BL: [1009.5999755859375, 390.1000061035156]
[TRACKING OK] Frame 0005 Coords -> TL: [1009.5999755859375, 337.20001220703125], TR: [1131.699951171875, 337.3999938964844], BR: [1131.800048828125, 391.29998779296875], BL: [1009.5999755859375, 391.1000061035156]
[TRACKING OK] Frame 0006 Coords -> TL: [1010.0999755859375, 337.0], TR: [1132.300048828125, 337.0], BR: [1132.300048828125, 391.0], BL: [1010.0999755859375, 391.0]
[TRACKING OK] Frame 0007 Coords -> TL: [1010.5999755859375, 336.70001220703125], TR: [1132.199951171875, 336.6000061035156], BR: [1132.699951171875, 390.6000061035156], BL: [1010.9000244140625, 390.70001220703125]
[TRACKING OK] Frame 0008 Coords -> TL: [1010.2999877929688, 336.1000061035156], TR: [1131.300048828125, 336.1000061035156], BR: [1132.300048828125, 390.0], BL: [1010.9000244140625, 389.8999938964844]
[TRACKING OK] Frame 0009 Coords -> TL: [1012.0999755859375, 336.5], TR: [1133.5, 336.5], BR: [1134.199951171875, 390.5], BL: [1012.5999755859375, 390.6000061035156]
[TRACKING OK] Frame 0010 Coords -> TL: [1014.0999755859375, 336.8999938964844], TR: [1135.0, 337.29998779296875], BR: [1136.0, 391.1000061035156], BL: [1014.7000122070312, 390.79998779296875]
[TRACKING OK] Frame 0011 Coords -> TL: [1015.0999755859375, 337.20001220703125], TR: [1136.199951171875, 337.79998779296875], BR: [1137.0999755859375, 391.6000061035156], BL: [1015.7999877929688, 391.20001220703125]
[TRACKING OK] Frame 0012 Coords -> TL: [1016.4000244140625, 337.8999938964844], TR: [1136.9000244140625, 339.1000061035156], BR: [1138.0, 392.3999938964844], BL: [1017.0, 391.6000061035156]
[TRACKING OK] Frame 0013 Coords -> TL: [1016.2000122070312, 337.3999938964844], TR: [1135.5999755859375, 338.20001220703125], BR: [1137.4000244140625, 391.6000061035156], BL: [1017.2999877929688, 391.20001220703125]
[TRACKING OK] Frame 0014 Coords -> TL: [1018.5999755859375, 338.20001220703125], TR: [1139.0, 338.70001220703125], BR: [1140.300048828125, 392.5], BL: [1019.5, 392.29998779296875]
[TRACKING OK] Frame 0015 Coords -> TL: [1020.2999877929688, 338.3999938964844], TR: [1140.9000244140625, 339.3999938964844], BR: [1142.0, 393.20001220703125], BL: [1021.0, 392.6000061035156]
[TRACKING OK] Frame 0016 Coords -> TL: [1020.9000244140625, 338.70001220703125], TR: [1141.9000244140625, 339.29998779296875], BR: [1142.800048828125, 393.29998779296875], BL: [1021.5, 393.0]
[TRACKING OK] Frame 0017 Coords -> TL: [1022.5, 338.79998779296875], TR: [1144.4000244140625, 339.5], BR: [1144.800048828125, 393.70001220703125], BL: [1022.7999877929688, 393.29998779296875]
[TRACKING OK] Frame 0018 Coords -> TL: [1023.5, 338.70001220703125], TR: [1145.199951171875, 339.79998779296875], BR: [1145.699951171875, 393.8999938964844], BL: [1023.7999877929688, 393.29998779296875]
[TRACKING OK] Frame 0019 Coords -> TL: [1022.5999755859375, 339.0], TR: [1142.199951171875, 339.79998779296875], BR: [1143.800048828125, 393.5], BL: [1023.5999755859375, 393.29998779296875]
[TRACKING OK] Frame 0020 Coords -> TL: [1024.4000244140625, 339.20001220703125], TR: [1147.0, 338.29998779296875], BR: [1147.4000244140625, 393.70001220703125], BL: [1025.0, 394.5]
[TRACKING OK] Frame 0021 Coords -> TL: [1024.199951171875, 339.1000061035156], TR: [1143.0999755859375, 340.0], BR: [1145.199951171875, 393.70001220703125], BL: [1025.5, 393.3999938964844]
[TRACKING OK] Frame 0022 Coords -> TL: [1026.699951171875, 339.8999938964844], TR: [1150.199951171875, 338.1000061035156], BR: [1150.199951171875, 394.1000061035156], BL: [1027.199951171875, 395.6000061035156]
[TRACKING OK] Frame 0023 Coords -> TL: [1011.7999877929688, 322.79998779296875], TR: [1143.699951171875, 314.20001220703125], BR: [1144.699951171875, 380.29998779296875], BL: [1015.9000244140625, 386.6000061035156]
[TRACKING OK] Frame 0024 Coords -> TL: [1028.300048828125, 339.6000061035156], TR: [1152.0999755859375, 337.6000061035156], BR: [1152.0999755859375, 393.79998779296875], BL: [1028.5999755859375, 395.5]
[TRACKING OK] Frame 0025 Coords -> TL: [1028.300048828125, 340.0], TR: [1151.699951171875, 338.29998779296875], BR: [1151.9000244140625, 394.20001220703125], BL: [1028.699951171875, 395.70001220703125]
[TRACKING OK] Frame 0026 Coords -> TL: [1029.5999755859375, 340.20001220703125], TR: [1151.9000244140625, 340.0], BR: [1152.5, 395.0], BL: [1030.0999755859375, 395.5]
[TRACKING OK] Frame 0027 Coords -> TL: [1030.800048828125, 339.5], TR: [1155.300048828125, 335.6000061035156], BR: [1155.199951171875, 393.20001220703125], BL: [1031.4000244140625, 396.6000061035156]
[TRACKING OK] Frame 0028 Coords -> TL: [1031.4000244140625, 340.5], TR: [1155.0, 338.20001220703125], BR: [1155.199951171875, 394.70001220703125], BL: [1032.0, 396.79998779296875]
[TRACKING OK] Frame 0029 Coords -> TL: [1033.300048828125, 341.29998779296875], TR: [1157.9000244140625, 338.79998779296875], BR: [1157.4000244140625, 395.6000061035156], BL: [1033.5999755859375, 397.8999938964844]
[TRACKING OK] Frame 0030 Coords -> TL: [1034.4000244140625, 342.1000061035156], TR: [1159.800048828125, 338.3999938964844], BR: [1159.0, 395.70001220703125], BL: [1034.5999755859375, 398.8999938964844]
[TRACKING OK] Frame 0031 Coords -> TL: [1034.9000244140625, 340.8999938964844], TR: [1159.4000244140625, 342.0], BR: [1159.300048828125, 397.29998779296875], BL: [1035.0999755859375, 396.70001220703125]
[TRACKING OK] Frame 0032 Coords -> TL: [1034.199951171875, 341.5], TR: [1157.0999755859375, 341.5], BR: [1157.699951171875, 396.5], BL: [1034.5, 396.8999938964844]
[TRACKING OK] Frame 0033 Coords -> TL: [1035.699951171875, 341.79998779296875], TR: [1161.5999755859375, 338.5], BR: [1160.5, 396.0], BL: [1035.800048828125, 399.0]
[TRACKING OK] Frame 0034 Coords -> TL: [1036.199951171875, 341.8999938964844], TR: [1160.300048828125, 341.3999938964844], BR: [1160.0999755859375, 397.0], BL: [1036.199951171875, 397.8999938964844]
[TRACKING OK] Frame 0035 Coords -> TL: [1036.0999755859375, 341.70001220703125], TR: [1159.699951171875, 341.5], BR: [1160.0, 396.70001220703125], BL: [1036.300048828125, 397.3999938964844]
[TRACKING OK] Frame 0036 Coords -> TL: [1036.699951171875, 342.6000061035156], TR: [1162.699951171875, 338.70001220703125], BR: [1161.9000244140625, 396.20001220703125], BL: [1036.800048828125, 399.6000061035156]
[TRACKING OK] Frame 0037 Coords -> TL: [1036.800048828125, 341.29998779296875], TR: [1162.0, 338.79998779296875], BR: [1161.5999755859375, 395.6000061035156], BL: [1036.9000244140625, 398.0]
[TRACKING OK] Frame 0038 Coords -> TL: [1037.4000244140625, 341.3999938964844], TR: [1161.800048828125, 340.6000061035156], BR: [1161.800048828125, 396.3999938964844], BL: [1037.5, 397.5]
[TRACKING OK] Frame 0039 Coords -> TL: [1037.9000244140625, 341.6000061035156], TR: [1162.5, 340.29998779296875], BR: [1162.300048828125, 396.5], BL: [1038.0, 397.8999938964844]
[TRACKING OK] Frame 0040 Coords -> TL: [1038.800048828125, 341.5], TR: [1164.5999755859375, 338.6000061035156], BR: [1163.800048828125, 395.8999938964844], BL: [1038.800048828125, 398.70001220703125]
[TRACKING OK] Frame 0041 Coords -> TL: [1038.0, 340.3999938964844], TR: [1162.5, 339.6000061035156], BR: [1162.699951171875, 395.3999938964844], BL: [1038.0999755859375, 396.20001220703125]
[TRACKING OK] Frame 0042 Coords -> TL: [1038.9000244140625, 341.0], TR: [1165.699951171875, 337.70001220703125], BR: [1164.699951171875, 395.20001220703125], BL: [1038.699951171875, 398.0]
[TRACKING OK] Frame 0043 Coords -> TL: [1038.4000244140625, 341.1000061035156], TR: [1164.9000244140625, 337.70001220703125], BR: [1164.199951171875, 394.70001220703125], BL: [1038.199951171875, 397.70001220703125]
[TRACKING OK] Frame 0044 Coords -> TL: [1039.0999755859375, 340.6000061035156], TR: [1165.800048828125, 337.79998779296875], BR: [1164.9000244140625, 394.8999938964844], BL: [1038.800048828125, 397.3999938964844]
[TRACKING OK] Frame 0045 Coords -> TL: [1039.5, 340.79998779296875], TR: [1166.199951171875, 337.79998779296875], BR: [1165.199951171875, 395.0], BL: [1039.0999755859375, 397.70001220703125]
[TRACKING OK] Frame 0046 Coords -> TL: [1039.699951171875, 340.0], TR: [1167.199951171875, 336.70001220703125], BR: [1165.9000244140625, 394.20001220703125], BL: [1039.0999755859375, 397.20001220703125]
[TRACKING OK] Frame 0047 Coords -> TL: [1040.0999755859375, 339.8999938964844], TR: [1168.199951171875, 336.6000061035156], BR: [1166.5999755859375, 394.20001220703125], BL: [1039.4000244140625, 397.1000061035156]
[TRACKING OK] Frame 0048 Coords -> TL: [1040.5, 339.8999938964844], TR: [1168.0, 337.1000061035156], BR: [1166.800048828125, 394.29998779296875], BL: [1039.800048828125, 396.8999938964844]
[TRACKING OK] Frame 0049 Coords -> TL: [1029.699951171875, 348.8999938964844], TR: [1120.699951171875, 359.0], BR: [1124.5999755859375, 401.70001220703125], BL: [1031.199951171875, 396.8999938964844]
[TRACKING OK] Frame 0050 Coords -> TL: [1040.199951171875, 339.6000061035156], TR: [1168.300048828125, 336.20001220703125], BR: [1166.699951171875, 393.70001220703125], BL: [1039.4000244140625, 396.5]
[FAILED VALIDATION (Skewed Geometry)] Frame 0051 Coords -> TL: [1040.199951171875, 339.6000061035156], TR: [1168.300048828125, 336.20001220703125], BR: [1166.699951171875, 393.70001220703125], BL: [1039.4000244140625, 396.5]
[TRACKING OK] Frame 0052 Coords -> TL: [1040.4000244140625, 339.29998779296875], TR: [1168.9000244140625, 335.70001220703125], BR: [1167.0999755859375, 393.3999938964844], BL: [1039.4000244140625, 396.3999938964844]
[TRACKING OK] Frame 0053 Coords -> TL: [1040.5999755859375, 339.29998779296875], TR: [1168.9000244140625, 335.79998779296875], BR: [1167.199951171875, 393.5], BL: [1039.699951171875, 396.29998779296875]
[TRACKING OK] Frame 0054 Coords -> TL: [1040.5999755859375, 338.8999938964844], TR: [1169.5999755859375, 335.0], BR: [1167.5999755859375, 392.8999938964844], BL: [1039.5999755859375, 396.1000061035156]
[TRACKING OK] Frame 0055 Coords -> TL: [1038.699951171875, 338.1000061035156], TR: [1169.5, 327.20001220703125], BR: [1166.300048828125, 387.1000061035156], BL: [1036.5, 395.1000061035156]
[TRACKING OK] Frame 0056 Coords -> TL: [1039.800048828125, 337.70001220703125], TR: [1167.5, 336.70001220703125], BR: [1166.300048828125, 392.3999938964844], BL: [1038.4000244140625, 393.29998779296875]
[TRACKING OK] Frame 0057 Coords -> TL: [1039.9000244140625, 337.5], TR: [1169.5999755859375, 334.0], BR: [1167.699951171875, 391.3999938964844], BL: [1038.5, 394.1000061035156]
