--- RETINEX + HARMONIZATION BLENDING TRACKING RUN LOG STARTED ---
[TRACKING OK] Frame 0001 Coords -> TL: [1012.5999755859375, 338.70001220703125], TR: [1131.699951171875, 338.79998779296875], BR: [1131.699951171875, 393.70001220703125], BL: [1012.5999755859375, 393.70001220703125]
[TRACKING OK] Frame 0002 Coords -> TL: [1013.2999877929688, 338.6000061035156], TR: [1132.5, 338.70001220703125], BR: [1132.5, 393.70001220703125], BL: [1013.2000122070312, 393.6000061035156]
[TRACKING OK] Frame 0003 Coords -> TL: [1013.9000244140625, 338.70001220703125], TR: [1133.199951171875, 338.70001220703125], BR: [1133.0999755859375, 393.70001220703125], BL: [1013.7999877929688, 393.6000061035156]
[TRACKING OK] Frame 0004 Coords -> TL: [1015.5, 337.8999938964844], TR: [1134.800048828125, 338.6000061035156], BR: [1134.699951171875, 393.8999938964844], BL: [1015.4000244140625, 393.3999938964844]
[TRACKING OK] Frame 0005 Coords -> TL: [1015.7999877929688, 338.29998779296875], TR: [1135.199951171875, 338.5], BR: [1135.0999755859375, 393.6000061035156], BL: [1015.7000122070312, 393.5]
[TRACKING OK] Frame 0006 Coords -> TL: [1016.2999877929688, 338.29998779296875], TR: [1135.699951171875, 338.29998779296875], BR: [1135.5999755859375, 393.6000061035156], BL: [1016.2999877929688, 393.5]
[TRACKING OK] Frame 0007 Coords -> TL: [1017.5, 339.0], TR: [1136.5999755859375, 339.0], BR: [1136.9000244140625, 394.0], BL: [1017.7000122070312, 394.1000061035156]
[TRACKING OK] Frame 0008 Coords -> TL: [1018.4000244140625, 339.0], TR: [1137.699951171875, 339.20001220703125], BR: [1137.800048828125, 394.29998779296875], BL: [1018.5, 394.1000061035156]
[TRACKING OK] Frame 0009 Coords -> TL: [1019.5, 338.70001220703125], TR: [1138.5999755859375, 339.20001220703125], BR: [1138.9000244140625, 394.29998779296875], BL: [1019.7000122070312, 394.0]
[TRACKING OK] Frame 0010 Coords -> TL: [1021.2999877929688, 339.1000061035156], TR: [1140.5, 339.29998779296875], BR: [1140.9000244140625, 394.5], BL: [1021.5999755859375, 394.29998779296875]
[TRACKING OK] Frame 0011 Coords -> TL: [1022.5, 339.0], TR: [1141.5999755859375, 339.70001220703125], BR: [1141.9000244140625, 394.79998779296875], BL: [1022.7999877929688, 394.29998779296875]
[TRACKING OK] Frame 0012 Coords -> TL: [1023.2000122070312, 339.3999938964844], TR: [1142.300048828125, 339.79998779296875], BR: [1142.5999755859375, 395.0], BL: [1023.5, 394.70001220703125]
